Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-019234,2018-04,01/13/2018 00:02,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4848,BESSIE AVE,69, , ,4848,BESSIE,893562.6,1036678
18-014868,2018-04,01/14/2018 15:00,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4525,N EUCLID AVE,71, , ,4525,EUCLID,893679.6,1038619
18-002251,2018-04,01/14/2018 20:00, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,3634,DELMAR,77, , ,1007,VANDEVENTER,0,0
18-002251,2018-04,01/14/2018 20:00, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3634,DELMAR,77, , ,1007,VANDEVENTER,0,0
18-017904,2018-04,01/16/2018 07:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5824,HIGHLAND AVE,50, , ,5824,HIGHLAND,883649.6,1035119
18-018415,2018-04,01/16/2018 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4666,NATURAL BRIDGE AVE,56, , ,4666,NATURAL BRIDGE,893377.9,1033842
18-019066,2018-04,01/16/2018 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,6367,LALITE AVE,76, , ,6367,LALITE,887836.3,1045462
18-017297,2018-04,01/17/2018 09:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,1610,N KINGSHIGHWAY BLVD,55,THE REGENCY AT ST. LOUIS, ,1610,KINGSHIGHWAY,888692.6,1030783
18-017094,2018-04,01/19/2018 09:32,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4500,N BROADWAY,64, ,NUISANCE ABATEMENT PROPERTY,4500,BROADWAY,905164,1033720
18-018674,2018-04,01/20/2014 12:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,4053,PENNSYLVANIA AVE,16, , ,4053,PENNSYLVANIA,895633.4,1000874
18-017903,2018-04,01/21/2018 08:15,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5750,NATURAL BRIDGE AVE,50, , ,5750,NATURAL BRIDGE,885556.4,1038533
18-017913,2018-04,01/21/2018 11:43,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5461,DELMAR BLVD,49, , ,5461,DELMAR,883561.5,1027076
18-015348,2018-04,01/21/2018 21:00,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4244,MIAMI ST,15, , ,4244,MIAMI,888422.6,1005039
18-019230,2018-04,01/21/2018 21:10,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
18-017916,2018-04,01/22/2018 15:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5818,SELBER CT,50, , ,5818,SELBER,885088.8,1037930
18-018261,2018-04,01/22/2018 18:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3710,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,3710,GRAND,901258.3,1029801
18-018267,2018-04,01/22/2018 19:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3928,N FLORISSANT AVE,65, ,NUISANCE ABATEMENT PROPERTY,3928,FLORISSANT,904129.4,1030129
18-015765,2018-04,01/23/2018 05:00,Y, , ,1, ,175500,6,SEX OFFNS-SX MISCONDUCT/FIRST,800,CANAAN AVE,74, , ,800,CANAAN,0,0
18-015564,2018-04,01/24/2018 12:00,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4468,GREER AVE,56, , ,4468,GREER,893985.3,1031717
18-018275,2018-04,01/25/2018 09:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1229,BRISTOL LN,63, ,NUISANCE ABATEMENT PROPERTY,1229,BRISTOL,908102.9,1024326
18-017918,2018-04,01/25/2018 12:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5571,CHAMBERLAIN AVE,48, , ,5571,CHAMBERLAIN,883088.7,1029843
18-017919,2018-04,01/25/2018 14:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1225,UNION BLVD,48, ,@WALGREENS - 1225 UNION,1225,UNION,885132.9,1029391
18-017917,2018-04,01/25/2018 15:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1330,AUBERT AVE,53, , ,1330,AUBERT,888737.2,1029663
18-016954,2018-04,01/25/2018 16:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1702,PRESERVATION PL,61, ,NUISANCE ABATEMENT PROPERTY,1702,PRESERVATION,906189.8,1022184
18-018278,2018-04,01/25/2018 19:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3868,DR MARTIN LUTHER KING DR,77, ,NUISANCE ABATEMENT PROPERTY,3868,DR MARTIN LUTHER KING,896742,1025805
18-016743,2018-04,01/26/2018 15:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4038,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,4038,GRAND,901867.4,1030898
18-018253,2018-04,01/27/2018 13:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3710,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,3710,GRAND,901258.3,1029801
18-018282,2018-04,01/28/2018 02:12,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,110,N 17TH ST,36, ,NUISANCE ABATEMENT PROPERTY,110,17TH,904545.1,1018315
18-019052,2018-04,01/28/2018 11:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1436,N 16TH ST,61, , ,1436,16TH,906255.6,1022433
18-018932,2018-04,01/28/2018 12:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,1041,SANFORD AVE,42, ,APT 1SE,1041,SANFORD,878522.5,1018483
18-018432,2018-04,01/28/2018 12:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1109,HADLEY ST,62,CPD, ,1109,HADLEY,907500.8,1020826
18-014795,2018-04,01/28/2018 15:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5017,GERALDINE AVE,71, ,RESIDENCE,5017,GERALDINE,892503.3,1040195
18-014795,2018-04,01/28/2018 15:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5017,GERALDINE AVE,71, ,RESIDENCE,5017,GERALDINE,892503.3,1040195
18-016610,2018-04,02/01/2018 08:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3948,CONNECTICUT ST,15, , ,3948,CONNECTICUT,891121.3,1007583
18-005121,2018-04,02/01/2018 11:32,Y, , ,1, ,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1900,OLIVE ST,36, ,@HEADQUARTERS,1900,OLIVE,0,0
18-015939,2018-04,02/01/2018 21:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,4133,OREGON AVE,16, , ,4133,OREGON,896169.9,1000329
18-014669,2018-04,02/03/2018 12:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,3333,FRANKLIN AVE,77, ,APT B,3333,FRANKLIN,898673.6,1022154
18-014857,2018-04,02/04/2018 08:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4540,MCPHERSON AVE,38, , ,4540,MCPHERSON,889378.8,1024399
18-015581,2018-04,02/04/2018 13:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1641,S KINGSHIGHWAY BLVD,12, , ,1641,KINGSHIGHWAY,886712.8,1014540
18-005759,2018-04,02/05/2018 20:48,Y, , ,1, ,263141,4,OBSTRUCT GOVRN OP-IMPERSONATION/FALSE,200,S TUCKER BLVD,35, ,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
18-019323,2018-04,02/06/2018 01:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,709,BIDDLE ST,62, ,NUISANCE ABATEMENT PROPERTY,709,BIDDLE,909174.2,1020603
18-019104,2018-04,02/07/2018 14:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4038,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,4038,GRAND,901867.4,1030898
18-015888,2018-04,02/08/2018 12:00,Y, , ,1, ,111110,3,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1,CONVENT ST,20,SHAMROCK PAPER COMPANY, ,1,CONVENT,909155.4,1012328
18-006379,2018-04,02/08/2018 21:00, , , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3960,EVANS,58, , ,3960,EVANS,0,0
18-014654,2018-04,02/09/2018 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1051,GIMBLIN ST,74, , ,1051,GIMBLIN,895913.3,1048843
18-016759,2018-04,02/10/2018 00:01,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3520,CHOUTEAU AVE,31, , ,3520,CHOUTEAU,895991.1,1016574
18-013738,2018-04,02/10/2018 17:54,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,7005,WEIL AVE,9, , ,7005,WEIL,872672.4,1003082
18-010402,2018-04,02/11/2018 17:00,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,4900,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4900, ,0,0
18-019295,2018-04,02/11/2018 19:22,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4021,N 21ST ST,65, ,NUISANCE ABATEMENT PROPERTY,4021,21ST,904008.5,1030791
18-016965,2018-04,02/14/2018 12:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4484,WESTMINSTER PL,38, , ,4484,WESTMINSTER,890013.8,1024491
18-007097,2018-04,02/14/2018 13:26,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3925,LINDELL BLVD,38, , ,3925,LINDELL,894199,1021580
18-015134,2018-04,02/15/2013 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4535,DAVISON AVE,72, , ,4535,DAVISON,889865.5,1040728
18-018335,2018-04,02/15/2018 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3326,SHENANDOAH AVE,25, , ,3326,SHENANDOAH,895620.3,1010710
18-019101,2018-04,02/15/2018 16:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1431,N 14TH ST,61, ,NUISANCE ABATEMENT PROPERTY,1431,14TH,906919.5,1022348
18-019298,2018-04,02/15/2018 23:34,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4021,N 21ST ST,65, ,NUISANCE ABATEMENT PROPERTY,4021,21ST,904008.5,1030791
18-017425,2018-04,02/19/2018 09:37,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5911,CLIFTON AVE,8, , ,5911,CLIFTON,877936.3,999723.9
18-018598,2018-04,02/20/2018 12:15,Y, , ,1, , 63601,3,"LARCENY-SHOPLIFT $500 - $24,999",2851,GRAVOIS AVE,24,QUIK TRIP,SERVICE STATION,2851,GRAVOIS,897916.5,1008451
18-008113,2018-04,02/20/2018 14:20,Y, , ,1, , 82000,1,ARSON-2ND DEGREE/SUCCESS,3227,DAKOTA ST,16, , ,3227,DAKOTA,893985.7,998460.7
16-014554,2018-04,02/22/2016 13:35, , , ,-1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1407,WASHINGTON,36,FIRST FINANCIAL FEDERAL CREDIT UNIO, ,1407,WASHINGTON,0,0
18-008390,2018-04,02/22/2018 12:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1600,BELT AVE,50, , ,1600,BELT,885259.3,1032655
18-016079,2018-04,02/26/2018 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4719,N 20TH ST,66, , ,4719,20TH,903061.1,1033547
18-019109,2018-04,02/26/2018 12:39,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,N GRAND BLVD,59, ,NUISANCE ABATEMENT PROPERTY,1400,GRAND,898337.4,1024456
18-009143,2018-04,02/27/2018 11:48,Y, , ,1, , 51121,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,8519,RIVERVIEW BLVD,73, , ,8519,RIVERVIEW,893311.4,1048572
18-019303,2018-04,02/27/2018 19:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4021,N 21ST ST,65, ,NUISANCE ABATEMENT PROPERTY,4021,21ST,904008.5,1030791
18-017341,2018-04,02/28/2018 12:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2026,S JEFFERSON AVE,23, , ,2026,JEFFERSON,899806.3,1011814
18-015223,2018-04,02/28/2018 15:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,MISSOURI AVE / OSAGE ST,18, , , , ,898791.3,1001086
18-014798,2018-04,03/01/2018 00:01,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6808,WANDA AVE,4, , ,6808,WANDA,883456.1,995584.1
18-014802,2018-04,03/01/2018 07:00,Y, , ,1, ,142310,1,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,7417,VERMONT AVE,2,LYONS SCHOOL,@LYON SCHOOL,7417,VERMONT,888311.6,989833.9
18-015748,2018-04,03/01/2018 07:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4153,BINGHAM AVE,5, , ,4153,BINGHAM,888525.6,1003135
18-014924,2018-04,03/01/2018 08:53,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4627,RIDGEWOOD AVE,5, , ,4627,RIDGEWOOD,885268.7,1002255
18-019062,2018-04,03/01/2018 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3470,GRACE AVE,15, , ,3470,GRACE,893222.6,1005289
18-015970,2018-04,03/01/2018 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1342,HUGHES PL,41, , ,1342,HUGHES,882320.2,1016355
18-014553,2018-04,03/02/2018 17:00,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1820,MARKET ST,36,HARD ROCK CAFE, ,1820,MARKET,903731.7,1018016
18-009675,2018-04,03/02/2018 21:37,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5132,DR MARTIN LUTHER KING DR,51, ,PARKING LOT,5132,DR MARTIN LUTHER KING,886983,1030899
18-010754,2018-04,03/03/2018 10:00, , , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,5233,GRAND,3, , ,5233,GRAND,0,0
18-010754,2018-04,03/03/2018 10:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5233,GRAND,3, , ,5233,GRAND,0,0
18-016318,2018-04,03/03/2018 14:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5555,PAGE BLVD,78,YMCA, , , ,883863.8,1030872
18-016281,2018-04,03/04/2018 10:39,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,2107,S GRAND BLVD,27, , ,2107,GRAND,894367.7,1012217
18-009953,2018-04,03/04/2018 20:00, , , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3185,NEBRASKA,30, ,: 1ST FL,3185,NEBRASKA,0,0
18-009953,2018-04,03/04/2018 20:00, , , ,-1, , 43015,3,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3185,NEBRASKA,30, ,: 1ST FL,3185,NEBRASKA,0,0
18-009982,2018-04,03/04/2018 22:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6010,SHULTE AVE,76, , ,6010,SHULTE,890627.6,1046343
18-010166,2018-04,03/06/2018 09:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4038,CALIFORNIA AVE,16, ,SINGLE FAMILY RESIDENCE,4038,CALIFORNIA,896774.9,1000843
18-016276,2018-04,03/06/2018 12:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,211,N BROADWAY,35, ,@METROPOLITAN SQUARE BUILDING,211,BROADWAY,908989.9,1017353
18-010266,2018-04,03/06/2018 18:00,Y, , ,1, ,182260,3,DRUGS-POSSESSION/METHAMPHETAMINE,2304,GRAVOIS AVE,22, ,STREET,2304,GRAVOIS,899885.4,1009409
18-010551,2018-04,03/07/2018 14:43,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,190,N 17TH ST,36, , ,190,17TH,904601.6,1018547
18-010491,2018-04,03/07/2018 21:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,4039,NEBRASKA AVE,16, , ,4039,NEBRASKA,895938.4,1000971
18-014966,2018-04,03/08/2018 12:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,8554,MORA LN,73, , ,8554,MORA,891839,1049440
18-014937,2018-04,03/08/2018 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,9155,NEWBY ST,74, , ,9155,NEWBY,895668.1,1052973
18-010558,2018-04,03/08/2018 17:23, , , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1498,GOODFELLOW,78, , , , ,0,0
18-010558,2018-04,03/08/2018 17:23, , , ,-1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1498,GOODFELLOW,78, , , , ,0,0
18-014518,2018-04,03/09/2018 14:30,Y, , ,1, ,115200,2,FRAUD-STEALING BY DECEIT/UNDER $150,5308,NORTHRUP AVE,12, , ,5308,NORTHRUP,884604.2,1014752
18-015158,2018-04,03/09/2018 18:00,Y, , ,1, , 91124,6,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",8535,CHURCH RD,74, , ,8535,CHURCH,896261.5,1049763
18-014871,2018-04,03/10/2018 14:05,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,3412,UNION BLVD,52, , ,3412,UNION,889078.9,1035771
18-011031,2018-04,03/10/2018 22:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1200,WASHINGTON AVE,36, , , , ,0,0
18-014522,2018-04,03/11/2018 06:30,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",2208,S VANDEVENTER AVE,13, , ,2208,VANDEVENTER,887264.8,1012512
18-015902,2018-04,03/11/2018 08:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2918,KEOKUK ST,16, , ,2918,KEOKUK,895976.4,1001969
18-015803,2018-04,03/11/2018 11:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1,S BROADWAY,35, ,@HOTEL- HILTON AT THE BALL PARK  ROO,601,CLARK,908726.1,1016735
18-016082,2018-04,03/11/2018 11:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2620,RUTGER ST,31, , ,2620,RUTGER,900051.7,1014633
18-014725,2018-04,03/12/2018 00:01,Y, , ,1, ,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,6215,EMMA AVE,76, , ,6215,EMMA,889181,1046780
18-011058,2018-04,03/12/2018 01:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4223,OLIVE ST,38, , ,4223,OLIVE,892527.9,1023769
18-014961,2018-04,03/12/2018 12:00,Y, , ,1, ,101000,4,FORGERY,500,PROSPECT AVE,37, , ,500,PROSPECT,895565.4,1018661
18-011122,2018-04,03/12/2018 12:40, , , ,1, , 38421,3,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,3800,BROADWAY,18, , ,3800,BROADWAY,0,0
18-011122,2018-04,03/12/2018 12:40, , , ,-1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3800,BROADWAY,18, , ,3800,BROADWAY,0,0
18-011154,2018-04,03/12/2018 16:45, , , ,-1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS, , ,70, ,: ALIAS WB 70/UNION BLVD CITY, , ,0,0
18-011276,2018-04,03/12/2018 17:00,Y, , ,1, , 44023,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",4459,W BELLE PL,54, , ,4459,BELLE,891384.1,1026276
18-016113,2018-04,03/13/2018 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8420,HALLS FERRY RD,74, , ,8420,HALLS FERRY,896662.3,1049106
18-011382,2018-04,03/13/2018 13:00,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3904,DELOR ST,5, , ,3904,DELOR,889485.8,998773.4
18-011407,2018-04,03/13/2018 15:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1520,MARKET ST,36, ,REAR OF 1520 MARKET ON WALLNET,1520,MARKET,904957.9,1017645
18-011362,2018-04,03/13/2018 15:30,Y, , ,1, ,175500,5,SEX OFFNS-SX MISCONDUCT/FIRST,2400,N KINGSHIGHWAY BLVD,52, , ,2400,KINGSHIGHWAY,0,0
18-016398,2018-04,03/13/2018 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3947,PRATHER AVE,9, , ,3947,PRATHER,875351.3,1005256
18-017869,2018-04,03/14/2018 00:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2625,LAFAYETTE AVE,31, ,@HOTEL- HOLIDAY INN EXPRESS,2625,LAFAYETTE,899595.5,1013003
18-015176,2018-04,03/14/2018 07:00,Y, , ,1, ,142310,1,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,4001,LOUGHBOROUGH AVE,80,CARONDELET PARK BATHROOMS, ,4001,LOUGHBOROUGH,885557.5,993935.3
18-011463,2018-04,03/14/2018 10:57,Y, , ,1, , 41015,2,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,5032,THOLOZAN AVE,14, , ,5032,THOLOZAN,883842,1005198
