Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-008680,2019-02,01/03/2019 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4605,RAY AVE,5, , ,4605,RAY,888650.6,1000818
19-000494,2019-02,01/03/2019 18:00, , , ,1, , 71040,6,AUTO THEFT-PERM RETNT/ATTEMPT,4164,FARLIN,83, , ,4164,FARLIN,0,0
19-000494,2019-02,01/03/2019 18:00, , , ,-1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,4164,FARLIN,83, , ,4164,FARLIN,0,0
19-005417,2019-02,01/03/2019 18:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7937,N BROADWAY,74, , ,7937,BROADWAY,897043.3,1046872
19-005278,2019-02,01/03/2019 19:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3946,MINNESOTA AVE,16, , ,3946,MINNESOTA,895515.6,1001592
19-007927,2019-02,01/04/2019 10:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5082,CLAXTON AVE,71, , ,5082,CLAXTON,892750.3,1040943
19-005257,2019-02,01/04/2019 10:37,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4627,NEWPORT AVE,5, , ,4627,NEWPORT,888299.6,1000828
19-008173,2019-02,01/04/2019 11:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3025,CHIPPEWA ST,19, , ,3025,CHIPPEWA,895868.6,1002892
19-005305,2019-02,01/04/2019 12:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5434,NATURAL BRIDGE AVE,50,A D LIFT TRUCK, ,5434,NATURAL BRIDGE,888336.9,1036762
19-005780,2019-02,01/04/2019 16:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1206,BRYANT ST,61, ,NUISANCE ABATEMENT PROPERTY,1206,BRYANT,904761.1,1021723
19-004776,2019-02,01/04/2019 22:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1200,JOSEPHINE BAKER AVE,77, ,NUISANCE ABATEMENT PROPERTY,919,JEFFERSON,898462.9,1023472
19-005937,2019-02,01/04/2019 23:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2000,MADISON ST,60, ,NUISANCE ABATEMENT PROPERTY,2000,MADISON,904374.2,1024178
19-006938,2019-02,01/05/2018 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5223,ALASKA AVE,1, , ,5223,ALASKA,891838,996289.4
19-007846,2019-02,01/05/2019 20:06,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3530,MIAMI ST,19, , ,3530,MIAMI,893585.5,1004337
19-004755,2019-02,01/07/2004 09:51,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
19-005820,2019-02,01/07/2019 13:42,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,@CENTRAL PATROL DIVISION,919,JEFFERSON,902219.7,1021301
19-006996,2019-02,01/07/2019 14:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5836,SUNSHINE DR,8, , ,5836,SUNSHINE,878137.6,996994
19-007602,2019-02,01/07/2019 15:37,Y, , ,1, ,103000,5,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4625,LINDELL BLVD,38,BANK OF AMERICA, ,4625,LINDELL,888603,1023247
19-001429,2019-02,01/08/2019 08:00, , , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4650,BROADWAY,17, , ,4650,BROADWAY,0,0
19-001429,2019-02,01/08/2019 08:00, , , ,-1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4650,BROADWAY,17, , ,4650,BROADWAY,0,0
19-006951,2019-02,01/08/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,848,NASSAU DR,74, , ,848,NASSAU,897022.1,1052124
19-001266,2019-02,01/08/2019 13:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3710,N GRAND BLVD,67, , ,3710,GRAND,901258.3,1029801
19-004934,2019-02,01/08/2019 13:00,Y, , ,1, , 44025,5,ASLT-AGGRV-HND/FST/FT-2ND-CHILD-DOMESTIC,5830,RIDGE AVE,78, , ,5830,RIDGE,882334.3,1032810
19-006788,2019-02,01/08/2019 15:12,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4500,N BROADWAY,64, ,NUISANCE ABATEMENT PROPERTY,4500,BROADWAY,905164,1033720
19-001415,2019-02,01/09/2019 10:30,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,6400,VERMONT AVE,1, , , , ,890884.5,992482.6
19-001442,2019-02,01/09/2019 15:20,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5813,MICHIGAN AVE,1, , , , ,892587.8,993474.3
19-008176,2019-02,01/09/2019 17:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3518,S GRAND BLVD,25, , ,3518,GRAND,893530.5,1004900
19-005354,2019-02,01/09/2019 18:21,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,909,CHRISTIAN AVE,74, ,ALLEY,909,CHRISTIAN,896872.2,1046425
19-005809,2019-02,01/09/2019 18:59,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6001,W FLORISSANT AVE,73, , ,6001,FLORISSANT,891175.6,1047253
19-002090,2019-02,01/09/2019 23:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36, ,@SCOTTRADE CENTER,1401,CLARK,905209.3,1017077
19-005274,2019-02,01/10/2019 10:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4742,ADKINS AVE,5, , ,4742,ADKINS,887703.4,1000185
19-001582,2019-02,01/10/2019 11:30,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
19-006625,2019-02,01/10/2019 11:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1722,N 22ND ST,60, ,NUISANCE ABATEMENT PROPERTY,1722,22ND,903821.8,1024231
19-006944,2019-02,01/10/2019 12:00,Y, , ,1, ,101000,6,FORGERY,5125,N 2ND ST,64, , ,5125,2ND,904564.6,1036141
19-007544,2019-02,01/10/2019 12:00,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,4014,GROVE ST,67, , ,4014,GROVE,902514.8,1030204
19-005440,2019-02,01/10/2019 13:23,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,4001,SHREVE AVE,69, , ,4001,SHREVE,893207.1,1035197
19-002145,2019-02,01/11/2019 02:00,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,4200,N EUCLID AVE,69, , ,4200,EUCLID,0,0
19-005462,2019-02,01/11/2019 12:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,849,RIVERTRAIL CT,74, , ,849,RIVERTRAIL,898894.1,1054277
19-005476,2019-02,01/11/2019 15:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5827,HARNEY AVE,72, , ,5827,HARNEY,891613.6,1045483
19-005416,2019-02,01/11/2019 15:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5827,HARNEY AVE,72, , ,5827,HARNEY,891613.6,1045483
19-005291,2019-02,01/11/2019 18:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5100,MCREE AVE,12,GATEWAY STEM,HIGH SCHOOL,5100,MCREE,886463.5,1014986
19-005415,2019-02,01/11/2019 23:41,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3925,GREER AVE,56, , ,3925,GREER,898412.7,1029498
19-005437,2019-02,01/12/2019 12:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,5310,N EUCLID AVE,71, ,@EUCLID PZ,5310,EUCLID,894542.1,1038824
19-001889,2019-02,01/12/2019 18:15,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4200,NEBRASKA AVE,17, , ,3933,BROADWAY,895963.4,1000147
19-007701,2019-02,01/13/2012 13:12,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
19-006745,2019-02,01/13/2019 02:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1229,BRISTOL LN,63, ,NUISANCE ABATEMENT PROPERTY,1229,BRISTOL,908102.9,1024326
19-005418,2019-02,01/13/2019 03:05,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4129,W FLORISSANT AVE,68, , ,4129,FLORISSANT,900240.3,1034726
19-006735,2019-02,01/13/2019 13:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4033,PECK ST,67, ,NUISANCE ABATEMENT PROPERTY,4033,PECK,901924.6,1030722
19-006779,2019-02,01/13/2019 20:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,OLIVE ST,36, ,NUISANCE ABATEMENT PROPERTY,1500,OLIVE,905442.8,1018627
19-006588,2019-02,01/14/2019 12:15,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,3245,MOUNT PLEASANT ST,16,QUALITY AUTO REPAIR,QUALITY AUTO REPAIR,3245,MOUNT PLEASANT,893990.4,997764.3
19-002228,2019-02,01/14/2019 20:00,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3828,PENNSYLVANIA AVE,16, ,@HEADQUARTERS,1915,OLIVE,896019.3,1002402
19-002166,2019-02,01/14/2019 22:30,Y, , ,1, , 41014,2,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1051,HAMPTON AVE,42,MOBIL GAS STATION,MOBIL GAS STATION, , ,880899.5,1018215
19-004819,2019-02,01/15/2018 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4056,PHILLIPS AVE,15, , ,4056,PHILLIPS,889814.1,1003878
19-005816,2019-02,01/15/2019 04:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,724,BADEN AVE,74, , ,724,BADEN,897340.6,1047905
19-002248,2019-02,01/15/2019 13:26,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4800,GOODFELLOW BLVD,70, , , , ,887231.2,1043366
19-006385,2019-02,01/15/2019 20:55,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6001,W FLORISSANT AVE,73, , ,6001,FLORISSANT,891175.6,1047253
19-005768,2019-02,01/16/2019 08:51,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5830,SELBER CT,50,HILLVALE APARTMENTS, ,5824,GOODFELLOW,885084.8,1037933
19-008188,2019-02,01/16/2019 12:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU,2600,CHOUTEAU,900507.7,1015458
19-002432,2019-02,01/16/2019 14:29,Y, , ,1, ,183130,6,DRUGS-SALE/HEROIN,4976,ROSALIE ST,71, ,APT 1W,4976,ROSALIE,895186.1,1040376
19-008232,2019-02,01/16/2019 17:00,Y, , ,1, , 72140,4,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,0,N 15TH ST / PINE ST,36,CIITY PARK APT GARAGE, , , ,905381.8,1018367
19-002578,2019-02,01/16/2019 21:00, , , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,900,TUCKER,35,POST DISPATCH,POST DISPATCH,900,TUCKER,0,0
19-005459,2019-02,01/17/2019 02:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,874,RIVERTRAIL CT,74,RIVERTRAIL APARTMENTS, ,849,RIVERTRAIL,899010.3,1054231
19-008774,2019-02,01/17/2019 09:04,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3187,MORGANFORD RD,15, , ,3187,MORGANFORD,888232.4,1007902
19-006749,2019-02,01/17/2019 09:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3825,MINNESOTA AVE,16, , ,3825,MINNESOTA,895520.4,1002526
19-007855,2019-02,01/17/2019 12:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3113,CHIPPEWA ST,19, , ,3113,CHIPPEWA,895596.8,1002935
19-005005,2019-02,01/17/2019 17:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4530,HOLLY AVE,68, , ,4530,HOLLY,898695.4,1035825
19-007112,2019-02,01/17/2019 20:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3447,ARSENAL ST,25, , ,3447,ARSENAL,894711.4,1008364
19-007526,2019-02,01/18/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,3927,PALM ST,56, , ,3927,PALM,899015.7,1030602
19-005244,2019-02,01/18/2019 16:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1,SCHNUCKS, ,1020,LOUGHBOROUGH,888369.9,991903
19-005239,2019-02,01/18/2019 18:50,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4333,NEBRASKA AVE,17, , ,4333,NEBRASKA,895360.9,999802.9
19-002801,2019-02,01/18/2019 19:30,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,BLAIR AVE / SALISBURY ST,65, , , , ,905800.3,1029664
19-005458,2019-02,01/18/2019 20:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,317,S 16TH ST,36, , ,317,16TH,904661.3,1017350
19-006470,2019-02,01/19/2019 10:30,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3620,TENNESSEE AVE,19, , ,3620,TENNESSEE,894296.4,1004288
19-005812,2019-02,01/19/2019 10:55,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4828,N BROADWAY,64, ,@HOTEL- FIRST WESTERN INN,4828,BROADWAY,904588.8,1034757
19-002924,2019-02,01/19/2019 16:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,999,N 2ND ST,35, ,@HOTEL- FOUR SEASONS,999,2ND,910439.8,1019433
19-005606,2019-02,01/20/2019 09:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,317,LOUGHBOROUGH AVE,1, ,LOUGHBOROUGH AUTO BODY,5614,FINKMAN,890395.8,990752.5
19-007838,2019-02,01/20/2019 11:28,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,8733,ANNETTA ST,74, , ,8733,ANNETTA,894914.9,1049947
19-005810,2019-02,01/20/2019 11:35,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5021,CLAXTON AVE,71, , ,5021,CLAXTON,892139.4,1040737
19-005294,2019-02,01/20/2019 13:41,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5525,IDAHO AVE,1, , ,5525,IDAHO,891701.9,995421.7
19-006430,2019-02,01/20/2019 13:46,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3814,S COMPTON AVE,16, , ,3814,COMPTON,895065.2,1002683
19-003339,2019-02,01/20/2019 15:28,Y, , ,1, , 44016,3,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,2100,STANSBURY ST,18, , ,2100,STANSBURY,899226.1,1002478
19-003075,2019-02,01/21/2019 07:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",415,EICHELBERGER ST,17, , , , ,893511.8,995230.9
19-005301,2019-02,01/21/2019 09:00,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,217,N 10TH ST,35, ,SUITE 210 - MEDIA STAR PROMOTION S,217,10TH,907373.2,1018005
19-007699,2019-02,01/21/2019 10:02,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,8960,RIVERVIEW BLVD,74,@SAVE-A-LOT, , , ,894481.3,1051455
19-005976,2019-02,01/21/2019 16:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",802,N KINGSHIGHWAY BLVD,53, , ,802,KINGSHIGHWAY,887936.5,1026653
19-005792,2019-02,01/21/2019 22:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,1018,BADEN AVE,74, , ,1018,BADEN,896416.5,1047704
19-005685,2019-02,01/22/2019 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3728,MARKET ST,37,GOODWILL, ,3728,MARKET,894650.9,1018863
19-007179,2019-02,01/22/2019 10:35,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,710,RUSSELL BLVD,20, , ,710,RUSSELL,905000.3,1009683
19-005678,2019-02,01/22/2019 11:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5827,MINERVA AVE,78, , ,5827,MINERVA,882198.3,1032453
19-007547,2019-02,01/22/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,8960,RIVERVIEW BLVD,74, , ,8960,RIVERVIEW,894481.3,1051455
19-006771,2019-02,01/22/2019 12:27,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,5015,S GRAND BLVD,16, , ,5015,GRAND,891306.6,997490.3
19-008882,2019-02,01/22/2019 16:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4475,BARAT HALL DR,38, , ,4475,BARAT HALL,889689.1,1023437
19-005759,2019-02,01/22/2019 17:19,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1, ,LOWES,932,LOUGHBOROUGH,888524.2,991611.8
19-003311,2019-02,01/22/2019 18:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,1015,EICHELBERGER ST,1, ,APT 1E,1015,EICHELBERGER,891412.1,996380.5
19-005253,2019-02,01/22/2019 23:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3936,CHIPPEWA ST,16, , ,3936,CHIPPEWA,890733.2,1003399
19-007313,2019-02,01/23/2019 12:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,4250,IOWA AVE,17, , ,919,JEFFERSON,896880,999382.8
19-007309,2019-02,01/23/2019 13:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4129,BLOW ST,4, , ,4129,BLOW,883987.1,994347.1
19-005428,2019-02,01/23/2019 13:12,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1, , ,932,LOUGHBOROUGH,888524.2,991611.8
19-004815,2019-02,01/23/2019 14:07,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1019,PINE ST,35, ,@HOTEL- OMNI MAJESTIC,1019,PINE,907166.1,1017926
19-005819,2019-02,01/24/2019 00:01,Y, , ,1, ,175500,6,SEX OFFNS-SX MISCONDUCT/FIRST,4400,MARCUS AVE,69, , ,4400,MARCUS,0,0
19-003600,2019-02,01/24/2019 10:00, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,39, , , , ,0,0
19-005283,2019-02,01/24/2019 10:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7710,MINNESOTA AVE,2, , ,7710,MINNESOTA,888648.6,988296.4
19-005265,2019-02,01/24/2019 11:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5638,PARK LN,76, , ,5638,PARK,891080.8,1046659
19-006941,2019-02,01/24/2019 12:18,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
19-007311,2019-02,01/24/2019 15:47,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2810,OHIO AVE,30, , ,2810,OHIO,898672.5,1008612
19-004662,2019-02,01/25/2019 03:15,Y, , ,1, , 42016,5,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5552,ETZEL AVE,48, , ,1915,OLIVE,883474.3,1030354
19-005943,2019-02,01/25/2019 08:51,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5927,MARWINETTE AVE,3, , ,5927,MARWINETTE,887079.6,996461
19-008613,2019-02,01/25/2019 11:20,Y, , ,1, ,101000,5,FORGERY,3018,E NORWOOD DR,52, , ,3018,NORWOOD,889394.3,1034510
19-008005,2019-02,01/25/2019 12:35,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,1597,FAIRMOUNT AVE,43, , ,1597,FAIRMOUNT,877419.3,1016118
19-004823,2019-02,01/25/2019 14:15,Y, , ,1, , 66701,4,LARCENY-BICYCLES UNDER $500,3530,LACLEDE AVE,37,SLU CAMPUS,MARCHETTI TOWERS WEST, , ,896448.8,1019684
19-004610,2019-02,01/25/2019 15:00, , , ,1, , 72130,4,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,2529,HEBERT,60, , ,2529,HEBERT,0,0
19-004610,2019-02,01/25/2019 15:00, , , ,-1, , 72140,4,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,2529,HEBERT,60, , ,2529,HEBERT,0,0
19-005479,2019-02,01/25/2019 18:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1307,WASHINGTON AVE,36, , ,1307,WASHINGTON,906331.1,1019267
19-007549,2019-02,01/25/2019 21:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1264,CLARENDON AVE,51, , ,5168,VERNON,886068.6,1029141
19-007549,2019-02,01/25/2019 21:30,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1264,CLARENDON AVE,51, , ,5168,VERNON,886068.6,1029141
19-005647,2019-02,01/26/2018 14:18,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1,CAMPBELL PLZ,13,GCI SECURITY,GCI SECURITY,3157,SUBLETTE,880886.1,1009386
19-004591,2019-02,01/26/2019 11:00,Y, , ,1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,1408,N KINGSHIGHWAY BLVD,53, , ,1408,KINGSHIGHWAY,888420.4,1030180
19-008799,2019-02,01/26/2019 12:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1141,AUBERT AVE,53, , ,1141,AUBERT,888305.1,1028145
19-006038,2019-02,01/26/2019 14:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3406,HALLIDAY AVE,25, , ,3406,HALLIDAY,895363.2,1009243
19-005624,2019-02,01/26/2019 17:40,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12, , ,1641,KINGSHIGHWAY,886712.8,1014540
